POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS
434051,22051,29.96140175,-90.14555057,OCHSNER MEDICAL CENTER,1516 JEFFERSON HIGHWAY,NEW ORLEANS,LA,JEFFERSON,70121,(504) 842-3000,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,https://www.ochsner.org/locations/ochsner-medical-center/,NOT AVAILABLE,1402.0,0.33737517831669045,190036.0,473.0,100.0,257.0,4.0,0.0,62,20.917261055634807
434051,22051,29.88431261,-90.02760604,OCHSNER MEDICAL CENTER-WEST BANK,120 OSCHNER BLVD,GRETNA,LA,JEFFERSON,70056,(504) 371-9355,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.ochsner.org/locations/west_bank/,NON-PROFIT,1402.0,0.12838801711840228,,180.0,,257.0,4.0,0.0,62,7.960057061340941
242782,22055,30.21716081,-92.04625372,UNIVERSITY MEDICAL CENTER,2390 W CONGRESS ST,LAFAYETTE,LA,LAFAYETTE,70506,(337) 261-6000,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lafayettegeneral.com/our_facilities/main_facilities/university_hospital_clinics.aspx,NON-PROFIT,967.0,0.19648397104446744,450686.0,190.0,104.0,257.0,4.0,0.0,2,0.3929679420889349
242782,22055,30.20423601,-92.01458776,LAFAYETTE GENERAL SURGICAL HOSPITAL,"1000 W PINHOOK RD, STE 100",LAFAYETTE,LA,LAFAYETTE,70503,(337) 289-8088,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lgsh.us,PROPRIETARY,967.0,0.010341261633919338,190268.0,10.0,,257.0,4.0,0.0,2,0.020682523267838676
242782,22055,30.202686100000005,-92.01936274,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE STREET,LAFAYETTE,LA,LAFAYETTE,70503,(337) 289-7991,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lafayettegeneral.org,NON-PROFIT,967.0,0.3650465356773526,190002.0,353.0,40.0,257.0,4.0,0.0,2,0.7300930713547052
242782,22055,30.15089058,-92.03636654,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER,4801 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,LAFAYETTE,70506,(337) 470-2000,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lourdesrmc.com,NON-PROFIT,967.0,0.22543950361944157,,218.0,,257.0,4.0,0.0,2,0.45087900723888313
242782,22055,30.27134213,-92.04602044,ACADIA VERMILION HOSPITAL,2520 N UNIVERSITY AVE,LAFAYETTE,LA,LAFAYETTE,70507,(337) 234-5614,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.acadiavermilion.com,PROPRIETARY,967.0,0.055842812823164424,,54.0,,257.0,4.0,0.0,2,0.11168562564632885
242782,22055,30.19774782,-92.07712539,LAFAYETTE GENERAL - SOUTHWEST CAMPUS,2810 AMBASSSADOR CAFFERY PARKWAY,LAFAYETTE,LA,LAFAYETTE,70506,(337) 981-2949,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.medicalcenterofacadiana.com,PROPRIETARY,967.0,0.1468459152016546,,142.0,,257.0,4.0,0.0,2,0.2936918304033092
98115,22057,29.70267142,-90.56525390000002,OCSHNER ST. ANNE GENERAL HOSPITAL,4608 HIGHWAY 1,RACELAND,LA,LAFOURCHE,70394,(985) 537-8377,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,https://www.ochsner.org/locations/ochsner-st-anne/,NOT AVAILABLE,203.0,0.18719211822660098,,38.0,,257.0,4.0,0.0,4,0.7487684729064039
98115,22057,29.45689087,-90.31135981,LADY OF THE SEA GENERAL HOSPITAL,200 W 134TH PL,CUT OFF,LA,LAFOURCHE,70345,(985) 632-6401,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.losgh.org,GOVERNMENT - DISTRICT/AUTHORITY,203.0,0.12315270935960591,,25.0,,257.0,4.0,0.0,4,0.49261083743842365
98115,22057,29.78159105,-90.80576544,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA RD,THIBODAUX,LA,LAFOURCHE,70301,(985) 447-5500,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.thibodaux.com,GOVERNMENT - DISTRICT/AUTHORITY,203.0,0.6896551724137931,190004.0,140.0,16.0,257.0,4.0,0.0,4,2.7586206896551726
391006,22071,29.95480011,-90.07690391,TULANE MEDICAL CENTER,1415 TULANE AVE,NEW ORLEANS,LA,ORLEANS,70112,(504) 988-5263,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.tuhc.com,PROPRIETARY,1319.0,0.24791508718726307,190176.0,327.0,,257.0,4.0,0.0,231,57.26838514025777
391006,22071,29.925776799999998,-90.09215275,TOURO INFIRMARY,1401 FOUCHER ST,NEW ORLEANS,LA,ORLEANS,70115,(504) 897-7011,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.touro.com,NON-PROFIT,1319.0,0.3115996967399545,190046.0,411.0,22.0,257.0,4.0,0.0,231,71.97952994692949
391006,22071,29.93763159,-90.10393385,OCHSNER BAPTIST MEDICAL CENTER,2700 NAPOLEON AVE,NEW ORLEANS,LA,ORLEANS,70115,(504) 899-9311,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.ochsner.org,NON-PROFIT,1319.0,0.04169825625473844,,55.0,,257.0,4.0,0.0,231,9.63229719484458
391006,22071,29.924908000000002,-90.09313174,KINDRED HOSPITAL NEW ORLEANS,3601 COLISEUM ST,NEW ORLEANS,LA,ORLEANS,70115,(504) 899-1555,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.kindredhospitalnola.com,PROPRIETARY,1319.0,0.060652009097801364,,80.0,,257.0,4.0,0.0,231,14.010614101592115
391006,22071,29.96018576,-90.08194894,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2021 PERDIDO ST.,NEW ORLEANS,LA,ORLEANS,70112,(504) 903-3000,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.umcno.org/,NOT AVAILABLE,1319.0,0.33813495072024263,190005.0,446.0,40.0,257.0,4.0,0.0,231,78.10917361637605
52879,22089,29.92391394,-90.37069157,ST. CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD RD,LULING,LA,ST. CHARLES,70070,(985) 785-6242,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.stch.net,GOVERNMENT - DISTRICT/AUTHORITY,59.0,1.0,,59.0,,257.0,4.0,0.0,4,4.0
21037,22093,30.05187089,-90.70398448,ST. JAMES PARISH HOSPITAL,1645 LUTCHER AVE,LUTCHER,LA,ST. JAMES,70071,(225) 869-5512,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.sjph.org,GOVERNMENT - DISTRICT/AUTHORITY,20.0,1.0,,20.0,,257.0,4.0,0.0,1,1.0
258111,22103,30.40822356,-90.08211407,FAIRWAY MEDICAL SURGICAL HOSPITAL,67252 INDUSTRY LN,COVINGTON,LA,ST. TAMMANY,70433,(985) 809-9888,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.fairwaymedical.com,PROPRIETARY,728.0,0.028846153846153848,,21.0,,257.0,4.0,0.0,10,0.2884615384615385
258111,22103,30.41108257,-90.08074583,LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BLVD,COVINGTON,LA,ST. TAMMANY,70435,(985) 867-3800,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lakeviewregional.com,PROPRIETARY,728.0,0.23626373626373626,190177.0,172.0,,257.0,4.0,0.0,10,2.3626373626373627
258111,22103,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,ST. TAMMANY,70458,(985) 643-2200,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.slidellmemorial.org,GOVERNMENT - DISTRICT/AUTHORITY,728.0,0.23351648351648352,190040.0,170.0,100.0,257.0,4.0,0.0,10,2.3351648351648353
258111,22103,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,1202 S TYLER ST,COVINGTON,LA,ST. TAMMANY,70433,(985) 898-4000,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.stph.org,GOVERNMENT - DISTRICT/AUTHORITY,728.0,0.29945054945054944,,218.0,,257.0,4.0,0.0,10,2.9945054945054945
258111,22103,30.27328981,-89.75576743,SOUTHERN SURGICAL HOSPITAL,1700 LINDBERG DR,SLIDELL,LA,ST. TAMMANY,70458,(985) 641-0600,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.sshla.com/,PROPRIETARY,728.0,0.050824175824175824,190270.0,37.0,5.0,257.0,4.0,0.0,10,0.5082417582417582
258111,22103,30.28718569,-89.74265678,OCHSNER MEDICAL CENTER-NORTH SHORE,100 MEDICAL CENTER DR,SLIDELL,LA,ST. TAMMANY,70461,(985) 649-7070,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.ochsner.org/locations/northshore,NON-PROFIT,728.0,0.1510989010989011,,110.0,,257.0,4.0,0.0,10,1.510989010989011
111021,22109,29.599562300000002,-90.74837078,PHYSICIANS MEDICAL CENTER,218 CORPORATE DR,HOUMA,LA,TERREBONNE,70360,(985) 853-1390,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://physicianshouma.com/,PROPRIETARY,327.0,0.03058103975535168,190241.0,10.0,,257.0,4.0,0.0,4,0.12232415902140673
111021,22109,29.56985347,-90.68848926,LEONARD J. CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,TERREBONNE,70363,(985) 873-2200,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.ochsner.org/locations/leonard_j_chabert_medical_center/,GOVERNMENT - STATE,327.0,0.26605504587155965,,87.0,,257.0,4.0,0.0,4,1.0642201834862386
111021,22109,29.59696051,-90.71392331,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN ST,HOUMA,LA,TERREBONNE,70360,(985) 873-3520,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.tgmc.com,GOVERNMENT - DISTRICT/AUTHORITY,327.0,0.7033639143730887,190008.0,230.0,18.0,257.0,4.0,0.0,4,2.8134556574923546
46582,22117,30.83421672,-90.15273148,RIVERSIDE MEDICAL CENTER,1900 MAIN ST,FRANKLINTON,LA,WASHINGTON,70438,(985) 839-4431,GENERAL ACUTE CARE,OPEN,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.rmchospital.com,GOVERNMENT - DISTRICT/AUTHORITY,25.0,1.0,140186.0,25.0,18.0,257.0,4.0,0.0,2,2.0
107679,23001,44.10173674,-70.21451847,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,ANDROSCOGGIN,4240,(207) 795-0111,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.cmmc.org,NON-PROFIT,483.0,0.5175983436853002,200024.0,250.0,20.0,42.0,0.0,0.0,3,1.5527950310559007
107679,23001,44.10175387,-70.19978121,SAINT MARYS REGIONAL MEDICAL CENTER,CAMPUS AVENUE,LEWISTON,ME,ANDROSCOGGIN,4240,(207) 777-8100,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.stmarysmaine.com,NON-PROFIT,483.0,0.4824016563146998,,233.0,,42.0,0.0,0.0,3,1.4472049689440993
293557,23005,43.90629637,-69.89018159,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,CUMBERLAND,4011,(207) 729-0181,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.midcoasthealth.com,NON-PROFIT,959.0,0.09593326381647549,200021.0,92.0,11.0,42.0,0.0,0.0,25,2.398331595411887
293557,23005,43.65260994,-70.27580216,MAINE MEDICAL CENTER,22 BRAMHALL STREET,PORTLAND,ME,CUMBERLAND,4102,(207) 871-0111,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.mmc.org,NON-PROFIT,959.0,0.6642335766423357,200009.0,637.0,32.0,42.0,0.0,0.0,25,16.605839416058394
293557,23005,43.65133292,-70.2649497,MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,CUMBERLAND,4101,(207) 879-3000,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.mercyhospitalstories.org/cms/,NON-PROFIT,959.0,0.23983315954118875,200008.0,230.0,7.0,42.0,0.0,0.0,25,5.995828988529719
54811,23009,44.54702595,-68.41615503,MAINE COAST MEMORIAL HOSPITAL,50 UNION STREET,ELLSWORTH,ME,HANCOCK,4605,(207) 667-5311,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.mainehospital.org,NON-PROFIT,64.0,1.0,200050.0,64.0,6.0,42.0,0.0,0.0,1,1.0
122083,23011,44.54182648,-69.66149107,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,KENNEBEC,4901,(207) 861-3012,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.inlandhospital.org,NON-PROFIT,333.0,0.13813813813813813,200041.0,46.0,,42.0,0.0,0.0,3,0.4144144144144144
122083,23011,44.362584000000005,-69.78044589,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,KENNEBEC,4330,(207) 872-1000,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,https://www.mainegeneral.org/,NON-PROFIT,333.0,0.8618618618618619,200039.0,287.0,16.0,42.0,0.0,0.0,3,2.5855855855855854
34342,23015,44.02612933,-69.53066139,LINCOLNHEALTH - MILES CAMPUS,35 MILES STREET,DAMARISCOTTA,ME,LINCOLN,4543,(207) 563-1234,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.lchcare.org,NON-PROFIT,32.0,1.0,,32.0,,42.0,0.0,0.0,3,3.0
151096,23019,44.8142166,-68.77246747,SAINT JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,PENOBSCOT,4401,(207) 262-1000,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.sjhhealth.com,NON-PROFIT,523.0,0.21414913957934992,60028.0,112.0,30.0,42.0,0.0,0.0,1,0.21414913957934992
151096,23019,44.80866031,-68.7507772,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,BANGOR,ME,PENOBSCOT,4401,(207) 973-7000,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.emh.org,NON-PROFIT,523.0,0.7858508604206501,200033.0,411.0,44.0,42.0,0.0,0.0,1,0.7858508604206501
206229,23031,43.47751068,-70.49037774,SOUTHERN MAINE MEDICAL CENTER,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,YORK,4005,(207) 283-7000,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.smmc.org,NON-PROFIT,229.0,0.6550218340611353,,150.0,,42.0,0.0,0.0,3,1.965065502183406
206229,23031,43.14251792,-70.65175416,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,YORK,3909,(207) 363-4321,GENERAL ACUTE CARE,OPEN,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.yorkhospital.com,NON-PROFIT,229.0,0.34497816593886466,200020.0,79.0,5.0,42.0,0.0,0.0,3,1.034934497816594
576031,24003,38.98992672,-76.53461243,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,ANNE ARUNDEL,21401,(443) 481-1307,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.aahs.org,NON-PROFIT,673.0,0.5646359583952452,210023.0,380.0,20.0,85.0,0.0,0.0,5,2.8231797919762256
576031,24003,38.98992672,-76.53461243,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,ANNE ARUNDEL,21401,(443) 481-1307,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.aahs.org,NON-PROFIT,673.0,0.5646359583952452,210023.0,380.0,20.0,85.0,0.0,0.0,5,2.8231797919762256
576031,24003,39.13766768,-76.62323886,UNIVERITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,MD,ANNE ARUNDEL,21061,(410) 595-1967,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.mybwmc.org/,NOT AVAILABLE,673.0,0.43536404160475484,,293.0,,85.0,0.0,0.0,5,2.1768202080237744
576031,24003,39.13766768,-76.62323886,UNIVERITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,MD,ANNE ARUNDEL,21061,(410) 595-1967,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.mybwmc.org/,NOT AVAILABLE,673.0,0.43536404160475484,,293.0,,85.0,0.0,0.0,5,2.1768202080237744
92003,24009,38.55990681,-76.59627256,CALVERT HEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,CALVERT,20678,(410) 535-4000,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,https://www.calverthealthmedicine.org/,NON-PROFIT,76.0,1.0,,76.0,,85.0,0.0,0.0,1,1.0
92003,24009,38.55990681,-76.59627256,CALVERT HEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,CALVERT,20678,(410) 535-4000,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,https://www.calverthealthmedicine.org/,NON-PROFIT,76.0,1.0,,76.0,,85.0,0.0,0.0,1,1.0
168429,24013,39.55814603,-76.99072013,CARROLL HOSPITAL CENTER,200 MEMORIAL AVE,WESTMINSTER,MD,CARROLL,21157,(410) 871-6900,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.carrollhospitalcenter.org,NON-PROFIT,189.0,1.0,210033.0,189.0,12.0,85.0,0.0,0.0,2,2.0
168429,24013,39.55814603,-76.99072013,CARROLL HOSPITAL CENTER,200 MEMORIAL AVE,WESTMINSTER,MD,CARROLL,21157,(410) 871-6900,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.carrollhospitalcenter.org,NON-PROFIT,189.0,1.0,210033.0,189.0,12.0,85.0,0.0,0.0,2,2.0
161503,24017,38.52931304,-76.97232828,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,MD,CHARLES,20646,(301) 609-4265,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://charlesregional.org/,NON-PROFIT,124.0,1.0,210035.0,124.0,10.0,85.0,0.0,0.0,2,2.0
161503,24017,38.52931304,-76.97232828,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,MD,CHARLES,20646,(301) 609-4265,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://charlesregional.org/,NON-PROFIT,124.0,1.0,210035.0,124.0,10.0,85.0,0.0,0.0,2,2.0
255648,24021,39.42265668,-77.41466111,FREDERICK MEMORIAL HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,FREDERICK,21701,(240) 566-3300,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.fmh.org,NON-PROFIT,308.0,1.0,210005.0,308.0,18.0,85.0,0.0,0.0,1,1.0
255648,24021,39.42265668,-77.41466111,FREDERICK MEMORIAL HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,FREDERICK,21701,(240) 566-3300,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.fmh.org,NON-PROFIT,308.0,1.0,210005.0,308.0,18.0,85.0,0.0,0.0,1,1.0
253956,24025,39.51957804,-76.34572578,UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,MD,HARFORD,21014,(443) 643-3303,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.uchs.org,GOVERNMENT - STATE,255.0,0.6666666666666666,210049.0,170.0,14.0,85.0,0.0,0.0,3,2.0
253956,24025,39.51957804,-76.34572578,UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,MD,HARFORD,21014,(443) 643-3303,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.uchs.org,GOVERNMENT - STATE,255.0,0.6666666666666666,210049.0,170.0,14.0,85.0,0.0,0.0,3,2.0
253956,24025,39.54309348,-76.090836,UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL,501 SOUTH UNION AVENUE,HAVRE DE GRACE,MD,HARFORD,21078,(443) 643-3303,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://umuch.org/,NON-PROFIT,255.0,0.3333333333333333,210006.0,85.0,5.0,85.0,0.0,0.0,3,1.0
253956,24025,39.54309348,-76.090836,UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL,501 SOUTH UNION AVENUE,HAVRE DE GRACE,MD,HARFORD,21078,(443) 643-3303,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://umuch.org/,NON-PROFIT,255.0,0.3333333333333333,210006.0,85.0,5.0,85.0,0.0,0.0,3,1.0
323196,24027,39.21435984,-76.88586971,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,MD,HOWARD,21044,(410) 740-7710,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.hcgh.org,NON-PROFIT,331.0,0.7643504531722054,210048.0,253.0,16.0,85.0,0.0,0.0,16,12.229607250755286
323196,24027,39.21435984,-76.88586971,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,MD,HOWARD,21044,(410) 740-7710,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.hcgh.org,NON-PROFIT,331.0,0.7643504531722054,210048.0,253.0,16.0,85.0,0.0,0.0,16,12.229607250755286
323196,24027,39.25569234,-76.79311804,SHEPPARD PRATT AT ELLICOTT CITY,4100 COLLEGE AVENUE,ELLICOTT CITY,MD,HOWARD,21041,(443) 364-5500,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.sheppardpratt.org/sp_htmlcode/sp_locations/sp_loc_hc_ellicot.aspx,NON-PROFIT,331.0,0.23564954682779457,,78.0,,85.0,0.0,0.0,16,3.770392749244713
323196,24027,39.25569234,-76.79311804,SHEPPARD PRATT AT ELLICOTT CITY,4100 COLLEGE AVENUE,ELLICOTT CITY,MD,HOWARD,21041,(443) 364-5500,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.sheppardpratt.org/sp_htmlcode/sp_locations/sp_loc_hc_ellicot.aspx,NON-PROFIT,331.0,0.23564954682779457,,78.0,,85.0,0.0,0.0,16,3.770392749244713
1052567,24031,39.01472214,-77.03573523,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,MONTGOMERY,20910,(301) 754-7000,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.holycrosshealth.org,NON-PROFIT,1298.0,0.3151001540832049,210004.0,409.0,46.0,85.0,0.0,0.0,33,10.398305084745761
1052567,24031,39.01472214,-77.03573523,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,MONTGOMERY,20910,(301) 754-7000,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.holycrosshealth.org,NON-PROFIT,1298.0,0.3151001540832049,210004.0,409.0,46.0,85.0,0.0,0.0,33,10.398305084745761
1052567,24031,39.09784414,-77.19790423,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,MD,MONTGOMERY,20850,(240) 826-6517,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.adventisthealthcare.com,NON-PROFIT,1298.0,0.19722650231124808,210057.0,256.0,27.0,85.0,0.0,0.0,33,6.508474576271187
1052567,24031,39.09784414,-77.19790423,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,MD,MONTGOMERY,20850,(240) 826-6517,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.adventisthealthcare.com,NON-PROFIT,1298.0,0.19722650231124808,210057.0,256.0,27.0,85.0,0.0,0.0,33,6.508474576271187
1052567,24031,39.15403972,-77.05470269,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,MD,MONTGOMERY,20832,(301) 774-8882,GENERAL ACUTE CARE,OPEN,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.montgomerygeneral.com,NON-PROFIT,1298.0,0.08782742681047766,210018.0,114.0,12.0,85.0,0.0,0.0,33,2.8983050847457625
